;Mundbild; hilflos gehörlos [MG] [MG] wie [MG] 
;;
;;
7984;Deutsch; Nein, man muss da raus, sich einsetzen. 
;Gloss; NEIN2B SPRINGEN2^* AKTIV1 
;Mundbild; raus [MG] 
;;
;;
7985;Deutsch; Das ist das Erste. 
;Gloss; $LIST1* 
;;
;;
7986;Deutsch; Zweitens muss man aufklären. 
;Gloss; AUFKLÄRUNG2 
;Mundbild; aufklärung 
;;
;;
7987;Deutsch; Oft mache ich auch Gebärdensprachkurse. 
;Gloss; ICH1 OFT1B* ICH1 GEBÄRDEN1A UNTERRICHTEN1* MANNSCHAFT1^* 
;Mundbild; oft gebärdensprachunterricht 
;;
;;
7988;Deutsch; Dazu gibt es dann immer eine Vorstellungsrunde. 
;Gloss; EINIGE1 $INDEX1 ICH1 DAZU1 VORSTELLEN1 KREIS1B^ ICH1 
;Mundbild; einige ich vorstellungsrunde 
;;
;;
7989;Deutsch; Wenn ich mitbekomme, dass da auch CI-Träger dabei sind, dann gebe ich auch zusätzliche Informationen. 
;Gloss; BEGREIFEN1 $INDEX1* CI1 DA1 GUT1 ICH1 MEHR1* INFORMATION3 ICH1 
;Mundbild; [MG] c-i da gut ich mehr info 
;;
;;
7990;Deutsch; Ich gebe ihnen beispielsweise Gehörlosenzeitungen und Broschüren. Genau, Informationen. 
;Gloss; MEHR1 INFORMATION1* DEUTSCH1* BUND3B BUCH1B* GEBEN-FESTHALTEN1A* 
;Mundbild; mehr deutscher gehörlosenbund broschüre 
;;
;;
7991;Deutsch; Ich gebe ihnen beispielsweise Gehörlosenzeitungen und Broschüren. 
;Gloss; INFORMATION1* DEUTSCH1* BUND3B 
;Mundbild; deutscher gehörlosenbund 
;;
;;
7992;Deutsch; Allgemein gebe ich ihnen viele Infos und vor allem sage ich ihnen, dass Gebärdensprache gut ist. 
;Gloss; INFORMATION2A SCHICKEN2 GEBÄRDEN1A GUT1* 
;Mundbild; info gebärdensprache gut 
;;
;;
7993;Deutsch; Es gibt auch eine Babysprache für hörende Kinder in Gebärden, die auch für gehörlose Kinder gedacht ist. 
;Gloss; BABY1 SPRACHE1* SEIN-IHR1 FÜR1 HÖREND1A GEBÄRDEN1A* AUCH1A HÖREND1A KIND2* 
;Mundbild; babysprache für hörende auch hörend kinder 
;;
;;
7994;Deutsch; Dazu habe ich ein Buch, das ich ihnen dann mitbringe und sage: „Schau mal, Hörende benutzen auch Gebärdensprache.“ 
;Gloss; ICH1 BUCH1B GEBEN-FESTHALTEN1A* SCHAUEN1* $INDEX1* HÖREND1A BENUTZEN1 AUCH1A* GEBÄRDEN1D SPRACHE4B 
;Mundbild; ich buch geben schau mal hörend benutzen auch gebärdensprache 
;;
;;
7995;Deutsch; Da sind sie dann ganz erstaunt und verstehen, dass das nicht schlecht ist. 
;Gloss; $PROD* ALLES-MÖGLICHE1* NICHT3A SCHLECHT1 $GEST^ 
;Mundbild; [MG] nicht schlecht 
;;
;;
7996;Deutsch; Ich sehe langsam, dass das bei immer mehr Menschen passiert. 
;Gloss; ICH1 GEFÜHL3* ENTWICKELN2 $INDEX1* 
;Mundbild; ich langsam auch auch auch 
;;
;;
7997;Deutsch; Aber es fehlt an Infos und Zusammenarbeit mit den Schulen. 
;Gloss; ABER1 FEHLEN1B INFORMATION3 SCHULE1A* ARBEITEN1* ZUSAMMEN1A* ARBEITEN1 
;Mundbild; aber fehlt info schule zusammen arbeit 
;;
;;
7998;Deutsch; Die Zusammenarbeit ist sehr schwer und es kommt einfach nicht dazu. 
;Gloss; SCHWER1A ZUSAMMEN-GRUPPE1* 
;Mundbild; schwer 
;;
;;
7999;Deutsch; Auch beim Arzt. Auch kommt dazu/ 
;Gloss; AUCH1A ARZT1* AUCH1A* AUCH1A 
;Mundbild; auch arzt auch 
;;
;;
8000;Deutsch; Auch beim Arzt. Auch beim Arzt und einigen anderen. 
;Gloss; ARZT1* AUCH1A* AUCH1A AUCH1A ARZT1 DAZU1* 
;Mundbild; arzt auch auch arzt dazu 
;;
;;
8001;Deutsch; Auch kommt dazu/ Auch scheint es, dass die Schule für Hörende auf die Gehörlosen herabsieht. 
;Gloss; AUCH1A AUCH1A ARZT1 DAZU1* AUCH1A GEBEN-FESTHALTEN1A* || AUFZÄHLEN1C DAZU1* SCHULE1A* 
;Mundbild; auch auch arzt dazu auch dazu schule 
;;
;;
8002;Deutsch; Auch beim Arzt und einigen anderen. 
;Gloss; ARZT1 AUCH1A GEBEN-FESTHALTEN1A* || AUFZÄHLEN1C DAZU1* SCHULE1A* SEHEN-AUF1* 
;Mundbild; arzt auch dazu schule 
;;
;;
8003;Deutsch; Es fühlt sich so an, als müsse man sich extra um uns kümmern und könne nicht normal mit uns umgehen. 
;Gloss; SCHULE1A STREICHELN1A^ FRÜHER1* WIE4A* SCHULE1A* STREICHELN1A^ 
;Mundbild; schule [MG] früher wie schule [MG] 
;;
;;
8004;Deutsch; Aber wir sind doch auf einer Ebene. 
;Gloss; GLEICH6* GLEICH9 
;;
;;
8005;Deutsch; Aber für sie sind wir scheinbar nicht gleich. 
;Gloss; ALLE1A* GLEICH1A* GLEICH9^* ES-GIBT3* $GEST^ 
;Mundbild; alle gleichstellung [MG] 
;;
;;
8006;Deutsch; Auch der Arzt braucht Infos. 
;Gloss; AUCH1A ARZT1* AUCH1A INFORMATION1* 
;Mundbild; auch arzt auch info 
;;
;;
8007;Deutsch; Der Akustiker, der Hörgeräteakustiker braucht Infos. 
;Gloss; $NUM-EINER1A:2d* HÖRGERÄT1^ PERSON1* HÖRGERÄT1^ INFORMATION1* || $NUM-EINER1A:3d* 
;Mundbild; akustiker akustiker info 
;;
;;
8008;Deutsch; Man müsste überall Materialien auslegen und zeigen, was es für Angebote gibt. 
;Gloss; GEBEN-FESTHALTEN1A* ANGEBOT1A* 
;Mundbild; angebot angebot angebot 
;;
;;
8009;Deutsch; Aber tatsächlich, ganz ehrlich, machen das Gehörlose? 
;Gloss; ECHT1 WAHR2 TAUB-GEHÖRLOS1A MACHEN1 TAUB-GEHÖRLOS1A VERBAND1B MACHEN1* HIER1 TAUB-GEHÖRLOS1A VERBAND1B MACHEN1* $GEST^ 
;Mundbild; [MG] gehörlos machen gehörlosenverband macht gehörlosenverband macht 
;;
;;
8010;Deutsch; Die Broschüren sollen in der Arztpraxis ausgelegt werden? 
;Gloss; BUCH1A* MUSS1 MACHEN2 
;Mundbild; broschüre muss machen 
;;
;;
8011;Deutsch; Ja, müsste man machen. 
;Gloss; BUCH1A* MUSS1 MACHEN2 GEBEN-FESTHALTEN1A* ARZT1 KLASSE3^ GEBEN1* 
;Mundbild; broschüre muss machen arztpraxis 
;;
;;
8012;Deutsch; Liegt in der Arztpraxis ein Stapel Broschüren über Gebärdensprachunterricht? 
;Gloss; GEBÄRDEN1A UNTERRICHTEN1 BUCH1A || $PROD* DA1 $GEST^ 
;Mundbild; gebärden{sprach}unterricht brosch{üre} auf da 
;;
;;
8013;Deutsch; Das ist das Erste. 
;Gloss; $LIST1* 
;;
;;
8014;Deutsch; Und das Zweite ist, das da irgendwie was fehlt. 
;Gloss; $LIST1* DA1 FEHLEN1A 
;Mundbild; da fehlt fehlt 
;;
;;
8015;Deutsch; Es gibt auch Leute, die dazu bereit sind. Aber denen ist das dann zu anstrengend/ Zu anstrengend. Aber es ist wichtig/ 
;Gloss; AUCH1A $GEST-ÜBERLEGEN1^ $INDEX1 BEREIT2A $INDEX1 ANSTRENGEND1 ANSTRENGEND1 $GEST^ ABER1 
;Mundbild; aber auch bereit andere [MG] [MG] aber 
;;
;;
8016;Deutsch; Es gibt auch Leute, die dazu bereit sind. Aber denen ist das dann zu anstrengend/ 
;Gloss; ANSTRENGEND1 ANSTRENGEND1 
;Mundbild; [MG] [MG] 
;;
;;
8017;Deutsch; Es gibt auch Leute, die dazu bereit sind. Aber denen ist das dann zu anstrengend/ Ich selbst habe einen Arzt, dessen Helferin gebärden kann. 
;Gloss; ABER1 ICH1 WICHTIG1 SELBST1A 
;Mundbild; aber aber ich wichtig selbst 
;;
;;
8018;Deutsch; Aber es ist wichtig/ 
;Gloss; ABER1 ICH1 WICHTIG1 SELBST1A ARZT1* $INDEX1 AUF-PERSON1 HELFEN1 GEBÄRDEN1A KANN1* 
;Mundbild; aber aber ich wichtig selbst arzt helfer [MG] kann 
;;
;;
8019;Deutsch; Die hat Gebärdensprachunterricht genommen. 
;Gloss; UND1 DABEI1A* HIER1 GEBÄRDEN1A UNTERRICHTEN1 
;Mundbild; und dabei gebärdenunterricht 
;;
;;
8020;Deutsch; Sie kann gebärden und das ist angenehm. 
;Gloss; ICH2* ANGENEHM2 GEBÄRDEN1A* ANGENEHM2 
;Mundbild; angenehm [MG] angenehm 
;;
;;
8021;Deutsch; Der Arzt, äh, ich meine die Arzthelferin macht das, aber der Arzt nicht, er sagt immer, er habe dafür keine Zeit. 
;Gloss; ARZT1 PERSON1^ HELFEN1 NEIN1A ARZT1 PERSON1^ $INDEX1 $GEST-NM-KOPFSCHÜTTELN1^ ICH1 KEINE-ZEIT1* $GEST^ 
;Mundbild; arzt helfer arzt ich habe keine zeit keine zeit 
;;
;;
8022;Deutsch; Das finde ich schade. Bisher waren in meinem Gebärdensprachkurs ein, zwei Ärzte dabei, aber das waren zufälligerweise alles Frauenärzte. 
;Gloss; ICH2 SCHADE1* $GEST^ ICH1 SCHADE1 $GEST-ÜBERLEGEN1^ $GEST^ GEBÄRDEN1A* 
;Mundbild; schade schade gebärdenunterricht 
;;
;;
8023;Deutsch; Das finde ich schade. 
;Gloss; ICH1 SCHADE1 $GEST-ÜBERLEGEN1^ $GEST^ GEBÄRDEN1A* UNTERRICHTEN1 ICH1 PAAR-ANZAHL1 ARZT1* KOMMEN1 PLÖTZLICH4 FRAU7 ARZT1* PERSON1^* 
;Mundbild; schade gebärdenunterricht ich auch einige arzt [MG] frauenarzt 
;;
;;
8024;Deutsch; In meinem Kurs waren bisher noch keine Allgemeinmediziner. 
;Gloss; NORMAL1* GEBÄRDEN1A UNTERRICHTEN1 ALLGEMEIN1C ARZT1* ICH1 
;Mundbild; normal gebärdenunterricht allgemein bei mir 
;;
;;
8025;Deutsch; Nein, ein Allgemeinmediziner/ Bei mir ja. Also der Arzt nicht, sondern die Arzthelferin. Aber wenn es die Ärzte selbst könnten, wäre das natürlich perfekt. 
;Gloss; NORMAL1* GEBÄRDEN1A UNTERRICHTEN1 ALLGEMEIN1C ARZT1* ICH1 ALLGEMEIN1C ARZT1 ICH1 ICH1 JETZT3* NOCH-NICHT2* ICH2 $GEST-OFF^* ARZT1 NEIN1A HELFEN1 FRAU6* $GEST^ ICH2 
;Mundbild; normal gebärdenunterricht allgemein bei mir allgemeinmediziner bis jetzt noch nicht arzt helferin aber 
;;
;;
8026;Deutsch; In meinem Kurs waren bisher noch keine Allgemeinmediziner. 
;Gloss; ICH1 JETZT3* NOCH-NICHT2* ICH2 
;Mundbild; bis jetzt noch nicht 
;;
;;
8027;Deutsch; In meinem Kurs waren bisher noch keine Allgemeinmediziner. 
;Gloss; $GEST-OFF^* ARZT1 NEIN1A HELFEN1 FRAU6* $GEST^ 
;Mundbild; noch nicht arzt helferin 
;;
;;
8028;Deutsch; In meinem Kurs waren bisher noch keine Allgemeinmediziner. Arzthelfer kommen auch. Arzthelfer kommen auch oft zu mir. 
;Gloss; $GEST-OFF^* ICH2 WISSEN2B^ ARZT1* ETWAS-SUPER-FINDEN2* HELFEN1 ICH2 ARZT1 AUCH3B PERSON1^ ARZT1* HELFEN1 GUT1^* OFT2B* 
;Mundbild; noch nicht aber arzthelfer arzt auch arzthelfer {per}fekt auch oft 
;;
;;
8029;Deutsch; Aber wenn es die Ärzte selbst könnten, wäre das natürlich perfekt. 
;Gloss; WISSEN2B^ ARZT1* ETWAS-SUPER-FINDEN2* HELFEN1 ICH2 ARZT1 AUCH3B 
;Mundbild; arzthelfer arzt auch 
;;
;;
8030;Deutsch; Aber wenn es die Ärzte selbst könnten, wäre das natürlich perfekt. 
;Gloss; PERSON1^ ARZT1* HELFEN1 GUT1^* OFT2B* KOMMEN1 
;Mundbild; arzt arzthelfer {per}fekt auch oft 
;;
;;
8031;Deutsch; Aber in meinem Kurs saßen lange zwei Frauenärzte. 
;Gloss; ABER1 GEBÄRDEN1A* UNTERRICHTEN1 LANG-ZEIT1A EINTRETEN1A^* 
;Mundbild; aber gebärdensprachunterricht lang [MG] 
;;
;;
8032;Deutsch; Die waren echt immer wieder da. 
;Gloss; $NUM-EINER1A:2* FRAU7 ARZT1 PERSON1^* EINTRETEN1A^* 
;Mundbild; zwei frauenarzt [MG] 
;;
;;
8033;Deutsch; Die hatten richtig großes Interesse, gebärden zu lernen. Das ist doch gut. 
;Gloss; INTERESSE1A GEBÄRDEN1A* GUT1 
;Mundbild; [MG] gebärden auch gut 
;;
;;
8034;Deutsch; Die hatten richtig großes Interesse, gebärden zu lernen. 
;Gloss; GUT1 
;Mundbild; auch gut 
;;
;;
8035;Deutsch; Und die wiederum können dann das, was sie an Infos aufgenommen haben, wieder an andere weitergeben, das ist auch gut. 
;Gloss; INFORMATION1* AUCH1A WAHRNEHMUNG1* INFORMATION1* $INDEX1 ERFAHREN1A* GUT1 
;Mundbild; info auch info [MG] auch gut 
;;
;;
8036;Deutsch; Auch/ Dazu fehlt auch noch ein Punkt, der mir aufgefallen ist. 
;Gloss; BISSCHEN2A AUCH1A KLEIN6* WIE3B* $GEST-ÜBERLEGEN1^ SCHRITT1 AUCH1A 
;Mundbild; bisschen auch klein wie schritte auch 
;;
;;
8037;Deutsch; Das ist dann ein bisschen wie kleine Schritte nach vorn. 
;Gloss; BISSCHEN2A AUCH1A KLEIN6* WIE3B* 
;Mundbild; bisschen auch klein wie 
;;
;;
8038;Deutsch; Das ist dann ein bisschen wie kleine Schritte nach vorn. 
;Gloss; WIE3B* SCHRITT1 AUCH1A DAZU1 FEHLEN1B ICH1 AUFFALLEN1B 
;Mundbild; wie schritte auch dazu fehlt auffallen 
;;
;;
8039;Deutsch; Gehörlose arbeiten nur unter sich. 
;Gloss; TAUB-GEHÖRLOS1A ZUSAMMEN1A* UNTEREINANDER3 ARBEITEN1 
;Mundbild; gehörlos arbeit 
;;
;;
8040;Deutsch; Aber wo bleibt die Zusammenarbeit mit den Hörenden? 
;Gloss; WO1A BLEIBEN3 HÖREN2 INTEGRATION1^ ARBEITEN1* WO1A 
;Mundbild; wo bleibt zusammenarbeit wo 
;;
;;
8041;Deutsch; Die Hörenden sind wertvoll, man braucht sie. 
;Gloss; HÖREND1A WERTVOLL1B PERSON1^ BRAUCHEN1 
;Mundbild; hörend wertvoll brauch 
;;
;;
8042;Deutsch; Auch durch den Kontakt mit ihnen kann der Kontakt zu den Familien ausgebaut werden. 
;Gloss; PERSON1^ KANN1 KONTAKT2A $INDEX1* 
;Mundbild; brauch kann kontakt 
;;
;;
8043;Deutsch; Dadurch, dass die Eltern eines gehörlosen Kindes selbst hörend sind, kann durch das Hören die Kontaktaufnahme erleichtert werden. Hauptsache ist, dass sie erstmal Kontakt zueinander aufnehmen und als zweites dann zum Kind. 
;Gloss; UND5 HÖREND1A* ELTERN1A TAUB-GEHÖRLOS1A KIND2 DA1 ELTERN1A HÖREND1A* SELBST1A* || SEHEN-AUF1* HÖREND1A* LEICHT1* KONTAKT2A AUFNEHMEN1 $INDEX1* $GEST-OFF^ $WORTTEIL-HAUPT1B $INDEX1* 
;Mundbild; und eltern kind da eltern hörend selbst hörend leicht kontaktaufnahme haupt 
;;
;;
8044;Deutsch; Dadurch, dass die Eltern eines gehörlosen Kindes selbst hörend sind, kann durch das Hören die Kontaktaufnahme erleichtert werden. Das ist dann leichter. Mir ist auch noch aufgefallen, dass an Gehörlosenschulen bei Elternsprechtagen die Zusammenarbeit zwischen gehörlosen Eltern und Schule überhaupt nicht funktioniert. 
;Gloss; $GEST-OFF^ $WORTTEIL-HAUPT1B $INDEX1* $NUM-ORD1:2d* LEICHT1* EBENE1C^* UND5 
;Mundbild; kontaktaufnahme haupt zweite leicht und 
;;
;;
8045;Deutsch; Hauptsache ist, dass sie erstmal Kontakt zueinander aufnehmen und als zweites dann zum Kind. 
;Gloss; $NUM-ORD1:2d* LEICHT1* EBENE1C^* 
;Mundbild; zweite leicht 
;;
;;
8046;Deutsch; Hauptsache ist, dass sie erstmal Kontakt zueinander aufnehmen und als zweites dann zum Kind. 
;Gloss; EBENE1C^* UND5 AUCH1A AUFFALLEN1B TAUB-GEHÖRLOS1A ELTERN1A SELBST1A* TAUB-GEHÖRLOS1A* DA1 DA1* TAUB-GEHÖRLOS1A* SCHULE1A* $INDEX1 ELTERN1A BESPRECHEN1 TAG1A ZUSAMMEN1A* ARBEITEN2 
;Mundbild; und auch auffallen eltern selbst [MG] da gehörlosenschule elternsprechtag zusammenarbeit 
;;
;;
8047;Deutsch; Die Eltern spalten sich dann in zwei Gruppen auf. 
;Gloss; TRENNEN1B $NUM-EINER1A:2d* ORT1A^* 
;Mundbild; [MG] zwei gruppe 
;;
;;
8048;Deutsch; Jetzt vor Kurzem haben sich die gehörlosen Eltern in Oldenburg mit den hörenden Eltern zusammengetan, nachdem ich sie bearbeitet hatte. Stimmt, die engagieren sich. 
;Gloss; JETZT3* VOR-KURZEM2* $ALPHA:1:O-L* ENTWICKELN2 ELTERN1A* TAUB-GEHÖRLOS1A ELTERN1A ICH1 UNTERRICHTEN1* $GEST^ SAMMELN3* STIMMT1A* ANPACKEN1 INEINANDERGREIFEN1A* LANGSAM1* 
;Mundbild; jetzt olden{burg} langsam eltern [MG] stimmt langsam 
;;
;;
8049;Deutsch; Jetzt vor Kurzem haben sich die gehörlosen Eltern in Oldenburg mit den hörenden Eltern zusammengetan, nachdem ich sie bearbeitet hatte. 
;Gloss; SAMMELN3* STIMMT1A* ANPACKEN1 INEINANDERGREIFEN1A* LANGSAM1* 
;Mundbild; [MG] stimmt langsam 
;;
;;
8050;Deutsch; Es gibt Treffen und Austausch. 
;Gloss; ZUSAMMEN7* TREFFEN1 TAUSCHEN2* DA1* 
;Mundbild; zusammen treffen austausch da 
;;
;;
8051;Deutsch; Und die Eltern, die gebärden lernen wollen, wollen eine Selbsthilfegruppe gründen. 
;Gloss; $INDEX1 ELTERN1A GEBÄRDEN1A LERNEN1* WÜNSCHEN1B ZUSAMMEN7* WÜNSCHEN1B SELBST1A* HELFEN1 GRUPPE1A GRÜNDEN2 
;Mundbild; eltern gebärden lernen wünschen zusammen wünschen selbsthilfegruppe gründen 
;;
;;
8052;Deutsch; Das ist gut, das bringt sie vorwärts. 
;Gloss; GUT1* FÖRDERN2A^* 
;Mundbild; gut [MG] 
;;
;;
8053;Deutsch; Das ist gut, wie sich das entwickelt/ Das ist auch wichtig. 
;Gloss; GUT1* ENTWICKELN2 FÖRDERN2A^* STIMMT1A 
;Mundbild; gut gut auch 
;;
;;
8054;Deutsch; Das ist gut, wie sich das entwickelt/ Deshalb brauchen wir die Hörenden und umgekehrt brauchen die Hörenden uns. 
;Gloss; FÖRDERN2A^* STIMMT1A GUT1 WICHTIG1* DARUM1 
;Mundbild; gut auch wichtig darum 
;;
;;
8055;Deutsch; Das ist auch wichtig. 
;Gloss; WICHTIG1* DARUM1 HÖREND1A WIR1B BRAUCHEN1* HÖREND1A UMGEKEHRT1 HÖREND1A BRAUCHEN1* UNSER1B 
;Mundbild; wichtig darum hörend wir brauchen hörende um hörende brauch uns 
;;
;;
8056;Deutsch; Und zwar, weil wir Experten sind. 
;Gloss; ICH1 KOGNITION2B^ WIR1A 
;Mundbild; warum experte 
;;
;;
8057;Deutsch; Wir wissen, was Gehörlosigkeit beinhaltet, wie das mit der Schule ist und so. 
;Gloss; WISSEN2B WIE-FRAGE-VERGLEICH1 TAUB-GEHÖRLOS1A INHALT3 WISSEN2B* WIE-FRAGE-VERGLEICH1 SCHULE1A* SO1A* 
;Mundbild; weiß wie weiß wie schule so 
;;
;;
8058;Deutsch; Davon haben sie doch keine Ahnung. 
;Gloss; KEINE-AHNUNG1 || $INDEX1 $GEST-OFF^ 
;Mundbild; [MG] 
;;
;;
8059;Deutsch; Ich habe mir JFK ausgesucht, weil ich Geschichte sehr gerne mag. 
;Gloss; JFK1 ICH1 WARUM1* ICH1* AUSWAHL1C $GEST^ GRUND4B ICH1 ETWAS-LIEBEN1 GESCHICHTE3 ICH1 
;Mundbild; j-f-k warum [MG] grund geschichte ich 
;;
;;
8060;Deutsch; Besonders beeindruckt bin ich von JFK, weil er aufgeschlossen und bereit dazu war mit Schwarzen, also Farbigen, zusammenzukommen und sich für deren Wünsche interessierte. 
;Gloss; BESONDERS1A ICH1 BEEINDRUCKEN1 JFK1 $INDEX1* GRUND4B $INDEX1 BEREIT2A* || MIT1A || FARBE1A* || FARBE1A || FARBE1A* ZUSAMMEN1A* WIE-FRAGE-VERGLEICH1 || SEIN-IHR1 || WÜNSCHEN1E* 
;Mundbild; [MG] beeindruckt j-f-k grund bereit mit schwarz farbe wie wünschen 
;;
;;
8061;Deutsch; Er beriet sich viel mit Martin Luther King. 
;Gloss; || $ALPHA:1:M-L* || ZUSAMMEN-PERSON1* BERATUNG2* 
;Mundbild; martin luther king [MG] 
;;
;;
8062;Deutsch; Bei diesem Thema bekomme ich Gänsehaut. 
;Gloss; GEFÜHL3 || $INDEX1 || FÜR1* || GÄNSEHAUT1 
;Mundbild; [MG] 
;;
;;
8063;Deutsch; Das ist das wichtigste Kapitel aller Zeiten, weil Schwarze und Weiße früher strikt getrennt waren. 
;Gloss; WICHTIG1* ABSCHNITT2A^* || BEREICH1A* KLAR1A* || ZEIT1 || WEIL1* || FARBE1A* || WEISS1A || FRÜHER2* TRENNEN1B* 
;Mundbild; wichtig kapitel klar zeit weil schwarz weiß früher [MG] 
;;
;;
8064;Deutsch; Schwarze wurden geschlagen, versklavt und noch viele andere Dinge wurden ihnen angetan. Vor allem wurde ihnen ihre Würde genommen. 
;Gloss; || SCHLAGEN1* || AUF-PERSON1 || SCHLAGEN1^* BEHANDELN1A AUFZÄHLEN1B* $GEST^ EHREN1A^ AB3B^* $GEST^ 
;Mundbild; auf sklave behandeln [MG] würde 
;;
;;
8065;Deutsch; Ihr Wille wurde ihnen genommen und sie wurden in allem beschnitten. 
;Gloss; $INDEX1 SEIN-IHR1 EIGEN1C ICH2 GEFÜHL4A EGOISMUS1^ GREIFEN4^* ABSCHNITT2A^* 
;Mundbild; eigenes was ich will ab ab [MG] 
;;
;;
8066;Deutsch; Wie ein Baum, der so lange zurechtgeschnitten wird, bis er hübsch aussieht. 
;Gloss; WIE3B* BAUM2A* ABSCHNITT2A^* MUSS1 HÜBSCH1A || BAUM2A $PROD* 
;Mundbild; wie baum [MG] muss hübsch baum 
;;
;;
8067;Deutsch; Da verhält man sich automatisch steif. 
;Gloss; AUTOMATISCH2A* STEIF2* $GEST^ 
;Mundbild; automatisch steif 
;;
;;
8068;Deutsch; Ich habe das Gefühl, dass man dadurch, dass JFK erschossen wurde/ 
;Gloss; $INDEX1 GEFÜHL3* DURCH2B || JFK1* GEFÜHL3 || SCHIESSEN1E* 
;Mundbild; durch j-f-k [MG] 
;;
;;
8069;Deutsch; Das ist natürlich schlimm, keine Frage. 
;Gloss; || STOPP1^ || SCHLIMM3A* || JA2 
;Mundbild; [MG] schlimm ja 
;;
;;
8070;Deutsch; Aber, dass er erschossen wurde bedeutet ja auch, dass er Gegner hatte. 
;Gloss; || ABER1* || SCHIESSEN1E* || BEDEUTUNG1* || BESITZEN1* || GEGEN2* || BESITZEN1* || IMMER4A 
;Mundbild; aber [MG] bedeutet [MG] gegner [MG] 
;;
;;
8071;Deutsch; Ich habe das Gefühl, dass Obama JFK dankbar sein kann. 
;Gloss; JETZT3* || $NAME-BARACK-OBAMA1 || ICH1 || GEFÜHL3 || WIE4A* || JFK1 || DANKBAR1 || $INDEX1 
;Mundbild; jetzt obama ich gefühl wie j-f-k dankbar 
;;
;;
8072;Deutsch; Hätte JFK nicht zuvor damit begonnen, würden Schwarze vielleicht bis heute noch diskriminiert werden. 
;Gloss; || WENN1A* || $INDEX1 NICHT3B || VORHER1 || ANFANG1A || MACHEN2 NICHT3B* || WÄRE1 GRUPPE1A^* ZIEHEN1A^ 
;Mundbild; wenn nicht vorher anfang machen [MG] wäre [MG] 
;;
;;
8073;Deutsch; Vielleicht hätten dann die Farbigen nun nicht die vollen Rechte, wie es im Gesetz steht. Womöglich ginge die Diskriminierung immer weiter und weiter. 
;Gloss; VIELLEICHT3* FARBE1A* FARBE1A $GEST^ NOCH-NICHT2* VIELLEICHT3* WEITER1A* || VOLL2A* GESETZ1D NOCH-NICHT2* DISKRIMINIERUNG1* 
;Mundbild; farbig noch nicht vielleicht weiter weiter weiter weiter weiter noch nicht diskriminierung 
;;
;;
8074;Deutsch; Vielleicht hätten dann die Farbigen nun nicht die vollen Rechte, wie es im Gesetz steht. Das hätte sich sehr in die Länge gezogen. 
;Gloss; FARBE1A $GEST^ NOCH-NICHT2* VIELLEICHT3* WEITER1A* || VOLL2A* GESETZ1D NOCH-NICHT2* DISKRIMINIERUNG1* LANG5* 
;Mundbild; farbig noch nicht vielleicht weiter weiter weiter weiter weiter noch nicht diskriminierung lang 
;;
;;
8075;Deutsch; Womöglich ginge die Diskriminierung immer weiter und weiter. 
;Gloss; $INDEX1 VERLÄNGERUNG1A 
;Mundbild; lang 
;;
;;
8076;Deutsch; Das hat sich durch JFK verändert. 
;Gloss; JFK1 $INDEX1 
;Mundbild; j-f-k durch 
;;
;;
8077;Deutsch; Er hat deutlich gemacht, dass Schwarze die gleichen Rechte haben. 
;Gloss; ZEIGEN1B STOPP1* $GEST^ FARBE1A* $INDEX1 AUCH1A* SUPER2* $GEST^ 
;Mundbild; [MG] schwarz auch [MG] 
;;
;;
8078;Deutsch; Er arbeitete mit Schwarzen zusammen, wo war denn das Problem? Sie sind doch gleich. 
;Gloss; ICH2 ARBEITEN1* MIT1A* $INDEX1* VEREINT1^* WO1A* PROBLEM1 GLEICH8 $GEST^ 
;Mundbild; arbeiten mit zusammen wo ist problem gleich 
;;
;;
8079;Deutsch; Er arbeitete mit Schwarzen zusammen, wo war denn das Problem? 
;Gloss; PROBLEM1 GLEICH8 $GEST^ 
;Mundbild; ist problem gleich 
;;
;;
8080;Deutsch; Es ist nur eine Hautfarbe, was soll das? Hallo? Fertig, mehr ist das nicht. 
;Gloss; NUR2A* HAUT-WANGE1 FARBE1A* $GEST^ FERTIG1B || HALLO1 
;Mundbild; nur haut farbe [MG] hallo 
;;
;;
8081;Deutsch; Es ist nur eine Hautfarbe, was soll das? Hallo? 
;Gloss; $GEST^ FERTIG1B || HALLO1 
;Mundbild; [MG] hallo 
;;
;;
8082;Deutsch; Die Diskriminierung hat durch den Sklavenhandel angefangen und die Menschen dachten, es sei für immer so. 
;Gloss; DURCH2A* SKLAVE1 HANDLUNG1^ $INDEX1* ANFANG1A DISKRIMINIERUNG1* VERLAUF1 DENKEN1B IMMER1A MENSCH2* SO1A 
;Mundbild; durch sklavenhandel anfang für immer so 
;;
;;
8083;Deutsch; Aber wieso eigentlich? 
;Gloss; WIE-FRAGE-VERGLEICH1 SOLL1 
;Mundbild; wie soll 
;;
;;
8084;Deutsch; Schwarze schaffen das Gleiche wie Weiße und wollten auch ebenbürtig behandelt werden. 
;Gloss; SCHWARZ2* SCHAFFEN1A* OBEN3A^* WÜNSCHEN1B OBEN3A^* 
;Mundbild; schwarz schafft [MG] wünschen [MG] 
;;
;;
8085;Deutsch; Aber die Weißen haben die Schwarzen nicht gelassen. 
;Gloss; WEISS1A GEFÜHL3 SCHON1A* SCHEUCHEN2* 
;Mundbild; weiß gefühl schon [MG] 
;;
;;
8086;Deutsch; Und einige Zeit später war in den USA der Bürgerkrieg. 
